Name	UploadTime	FinishTime	Diff
stonehenge5568.jpeg:	1486302659000	1486303438000	779000
stonehenge5529.jpeg:	1486302658000	1486302758000	100000
stonehenge5540.jpeg:	1486302658000	1486302794000	136000
stonehenge5593.jpeg:	1486302658000	1486303984000	1326000
stonehenge5531.jpeg:	1486302658000	1486302764000	106000
stonehenge5576.jpeg:	1486302659000	1486303677000	1018000
stonehenge5537.jpeg:	1486302658000	1486302784000	126000
stonehenge5600.jpeg:	1486302658000	1486304006000	1348000
stonehenge5545.jpeg:	1486302659000	1486303045000	386000
stonehenge5571.jpeg:	1486302659000	1486303662000	1003000
stonehenge5577.jpeg:	1486302659000	1486303680000	1021000
stonehenge5592.jpeg:	1486302657000	1486303981000	1324000
stonehenge5584.jpeg:	1486302659000	1486303704000	1045000
stonehenge5532.jpeg:	1486302658000	1486302767000	109000
stonehenge5585.jpeg:	1486302659000	1486303708000	1049000
stonehenge5570.jpeg:	1486302659000	1486303449000	790000
stonehenge5554.jpeg:	1486302659000	1486303075000	416000
stonehenge5599.jpeg:	1486302658000	1486304003000	1345000
stonehenge5562.jpeg:	1486302659000	1486303419000	760000
stonehenge5538.jpeg:	1486302658000	1486302788000	130000
stonehenge5546.jpeg:	1486302659000	1486303048000	389000
stonehenge5586.jpeg:	1486302659000	1486303963000	1304000
stonehenge5580.jpeg:	1486302659000	1486303691000	1032000
stonehenge5572.jpeg:	1486302659000	1486303665000	1006000
stonehenge5589.jpeg:	1486302657000	1486303973000	1316000
stonehenge5597.jpeg:	1486302658000	1486303997000	1339000
stonehenge5561.jpeg:	1486302659000	1486303416000	757000
stonehenge5550.jpeg:	1486302659000	1486303063000	404000
stonehenge5556.jpeg:	1486302659000	1486303397000	738000
stonehenge5559.jpeg:	1486302659000	1486303408000	749000
stonehenge5553.jpeg:	1486302659000	1486303073000	414000
stonehenge5548.jpeg:	1486302659000	1486303058000	399000
stonehenge5564.jpeg:	1486302659000	1486303426000	767000
stonehenge5578.jpeg:	1486302659000	1486303684000	1025000
stonehenge5594.jpeg:	1486302658000	1486303987000	1329000
stonehenge5575.jpeg:	1486302659000	1486303675000	1016000
stonehenge5567.jpeg:	1486302659000	1486303435000	776000
stonehenge5583.jpeg:	1486302659000	1486303701000	1042000
stonehenge5591.jpeg:	1486302657000	1486303978000	1321000
stonehenge5526.jpeg:	1486302658000	1486302748000	90000
stonehenge5565.jpeg:	1486302659000	1486303429000	770000
stonehenge5590.jpeg:	1486302657000	1486303975000	1318000
stonehenge5551.jpeg:	1486302659000	1486303067000	408000
stonehenge5582.jpeg:	1486302659000	1486303696000	1037000
stonehenge5579.jpeg:	1486302659000	1486303687000	1028000
stonehenge5534.jpeg:	1486302658000	1486302774000	116000
stonehenge5542.jpeg:	1486302658000	1486303038000	380000
stonehenge5587.jpeg:	1486302659000	1486303966000	1307000
stonehenge5574.jpeg:	1486302659000	1486303671000	1012000
stonehenge5535.jpeg:	1486302658000	1486302777000	119000
stonehenge5549.jpeg:	1486302659000	1486303060000	401000
stonehenge5581.jpeg:	1486302659000	1486303694000	1035000
stonehenge5573.jpeg:	1486302659000	1486303668000	1009000
stonehenge5527.jpeg:	1486302658000	1486302753000	95000
stonehenge5557.jpeg:	1486302659000	1486303401000	742000
stonehenge5596.jpeg:	1486302658000	1486303993000	1335000
stonehenge5543.jpeg:	1486302659000	1486303040000	381000
stonehenge5588.jpeg:	1486302659000	1486303969000	1310000
stonehenge5547.jpeg:	1486302659000	1486303050000	391000
stonehenge5541.jpeg:	1486302658000	1486303035000	377000
stonehenge5536.jpeg:	1486302658000	1486302779000	121000
stonehenge5544.jpeg:	1486302659000	1486303043000	384000
stonehenge5552.jpeg:	1486302659000	1486303070000	411000
stonehenge5569.jpeg:	1486302659000	1486303446000	787000
stonehenge5555.jpeg:	1486302659000	1486303078000	419000
stonehenge5539.jpeg:	1486302658000	1486302791000	133000
stonehenge5558.jpeg:	1486302659000	1486303404000	745000
stonehenge5563.jpeg:	1486302659000	1486303423000	764000
stonehenge5566.jpeg:	1486302659000	1486303432000	773000
stonehenge5595.jpeg:	1486302658000	1486303990000	1332000
stonehenge5598.jpeg:	1486302658000	1486304000000	1342000
stonehenge5528.jpeg:	1486302658000	1486302755000	97000
stonehenge5560.jpeg:	1486302659000	1486303412000	753000
stonehenge5533.jpeg:	1486302658000	1486302770000	112000
stonehenge5530.jpeg:	1486302658000	1486302761000	103000

Mittelwert:	725
Longest:	1348

