Name	UploadTime	FinishTime	Diff
stonehenge5633.jpeg:	1486304263000	1486305127000	864000
stonehenge5630.jpeg:	1486304263000	1486304853000	590000
stonehenge5617.jpeg:	1486304260000	1486304805000	545000
stonehenge5620.jpeg:	1486304260000	1486304814000	554000
stonehenge5720.jpeg:	1486304263000	1486306620000	2357000
stonehenge5673.jpeg:	1486304263000	1486305734000	1471000
stonehenge5748.jpeg:	1486304260000	1486307237000	2977000
stonehenge5742.jpeg:	1486304258000	1486307212000	2954000
stonehenge5690.jpeg:	1486304263000	1486306048000	1785000
stonehenge5726.jpeg:	1486304263000	1486306942000	2679000
stonehenge5626.jpeg:	1486304260000	1486304838000	578000
stonehenge5679.jpeg:	1486304263000	1486306016000	1753000
stonehenge5642.jpeg:	1486304263000	1486305156000	893000
stonehenge5695.jpeg:	1486304263000	1486306306000	2043000
stonehenge5749.jpeg:	1486304260000	1486307241000	2981000
stonehenge5674.jpeg:	1486304263000	1486305737000	1474000
stonehenge5635.jpeg:	1486304263000	1486305133000	870000
stonehenge5704.jpeg:	1486304263000	1486306339000	2076000
stonehenge5743.jpeg:	1486304258000	1486307216000	2958000
stonehenge5604.jpeg:	1486304260000	1486304483000	223000
stonehenge5657.jpeg:	1486304263000	1486305421000	1158000
stonehenge5727.jpeg:	1486304263000	1486306945000	2682000
stonehenge5651.jpeg:	1486304263000	1486305400000	1137000
stonehenge5696.jpeg:	1486304263000	1486306310000	2047000
stonehenge5683.jpeg:	1486304263000	1486306028000	1765000
stonehenge5619.jpeg:	1486304260000	1486304811000	551000
stonehenge5680.jpeg:	1486304263000	1486306019000	1756000
stonehenge5686.jpeg:	1486304263000	1486306037000	1774000
stonehenge5616.jpeg:	1486304260000	1486304801000	541000
stonehenge5689.jpeg:	1486304263000	1486306045000	1782000
stonehenge5610.jpeg:	1486304260000	1486304502000	242000
stonehenge5661.jpeg:	1486304263000	1486305692000	1429000
stonehenge5739.jpeg:	1486304263000	1486307195000	2932000
stonehenge5613.jpeg:	1486304260000	1486304511000	251000
stonehenge5664.jpeg:	1486304263000	1486305704000	1441000
stonehenge5711.jpeg:	1486304263000	1486306592000	2329000
stonehenge5736.jpeg:	1486304263000	1486307182000	2919000
stonehenge5648.jpeg:	1486304263000	1486305389000	1126000
stonehenge5733.jpeg:	1486304263000	1486306964000	2701000
stonehenge5730.jpeg:	1486304263000	1486306954000	2691000
stonehenge5714.jpeg:	1486304263000	1486306601000	2338000
stonehenge5667.jpeg:	1486304263000	1486305713000	1450000
stonehenge5717.jpeg:	1486304263000	1486306610000	2347000

Mittelwert:	1607
Longest:	2985

