Name	UploadTime	FinishTime	Diff
stonehenge5396.jpeg:	1486250055000	1486250152000	97000
stonehenge5412.jpeg:	1486250055000	1486250444000	389000
stonehenge5415.jpeg:	1486250055000	1486250453000	398000
stonehenge5420.jpeg:	1486250055000	1486250471000	416000
stonehenge5393.jpeg:	1486250055000	1486250140000	85000
stonehenge5407.jpeg:	1486250055000	1486250428000	373000
stonehenge5418.jpeg:	1486250055000	1486250466000	411000
stonehenge5404.jpeg:	1486250055000	1486250176000	121000
stonehenge5419.jpeg:	1486250055000	1486250469000	414000
stonehenge5399.jpeg:	1486250055000	1486250160000	105000
stonehenge5401.jpeg:	1486250055000	1486250166000	111000
stonehenge5408.jpeg:	1486250055000	1486250430000	375000
stonehenge5413.jpeg:	1486250055000	1486250448000	393000
stonehenge5416.jpeg:	1486250055000	1486250457000	402000
stonehenge5410.jpeg:	1486250055000	1486250437000	382000
stonehenge5392.jpeg:	1486250055000	1486250137000	82000
stonehenge5402.jpeg:	1486250055000	1486250169000	114000
stonehenge5405.jpeg:	1486250055000	1486250179000	124000
stonehenge5395.jpeg:	1486250055000	1486250149000	94000
stonehenge5400.jpeg:	1486250055000	1486250163000	108000
stonehenge5417.jpeg:	1486250055000	1486250462000	407000
stonehenge5398.jpeg:	1486250055000	1486250157000	102000
stonehenge5411.jpeg:	1486250055000	1486250441000	386000
stonehenge5397.jpeg:	1486250055000	1486250154000	99000
stonehenge5403.jpeg:	1486250055000	1486250172000	117000
stonehenge5394.jpeg:	1486250055000	1486250145000	90000
stonehenge5414.jpeg:	1486250055000	1486250450000	395000
stonehenge5406.jpeg:	1486250055000	1486250425000	370000
stonehenge5409.jpeg:	1486250055000	1486250434000	379000
stonehenge5391.jpeg:	1486250055000	1486250134000	79000

Mittelwert:	247
Longest:	416

