Name	UploadTime	FinishTime	Diff
stonehenge3301.jpeg:	1485695861000	1485696197000	336000
stonehenge3346.jpeg:	1485695863000	1485696569000	706000
stonehenge3401.jpeg:	1485695863000	1485697145000	1282000
stonehenge3415.jpeg:	1485695863000	1485697328000	1465000
stonehenge3315.jpeg:	1485695861000	1485696238000	377000
stonehenge3294.jpeg:	1485695861000	1485696100000	239000
stonehenge3394.jpeg:	1485695863000	1485697122000	1259000
stonehenge3316.jpeg:	1485695861000	1485696353000	492000
stonehenge3362.jpeg:	1485695863000	1485696757000	894000
stonehenge3302.jpeg:	1485695861000	1485696200000	339000
stonehenge3347.jpeg:	1485695863000	1485696572000	709000
stonehenge3402.jpeg:	1485695863000	1485697148000	1285000
stonehenge3363.jpeg:	1485695863000	1485696760000	897000
stonehenge3393.jpeg:	1485695863000	1485697118000	1255000
stonehenge3293.jpeg:	1485695861000	1485696097000	236000
stonehenge3277.jpeg:	1485695859000	1485695997000	138000
stonehenge3332.jpeg:	1485695861000	1485696453000	592000
stonehenge3377.jpeg:	1485695863000	1485696956000	1093000
stonehenge3416.jpeg:	1485695863000	1485697331000	1468000
stonehenge3292.jpeg:	1485695861000	1485696094000	233000
stonehenge3350.jpeg:	1485695863000	1485696580000	717000
stonehenge3364.jpeg:	1485695863000	1485696763000	900000
stonehenge3295.jpeg:	1485695861000	1485696103000	242000
stonehenge3359.jpeg:	1485695863000	1485696608000	745000
stonehenge3414.jpeg:	1485695863000	1485697325000	1462000
stonehenge3417.jpeg:	1485695863000	1485697334000	1471000
stonehenge3375.jpeg:	1485695863000	1485696796000	933000
stonehenge3389.jpeg:	1485695863000	1485696996000	1133000
stonehenge3281.jpeg:	1485695861000	1485696010000	149000
stonehenge3378.jpeg:	1485695863000	1485696959000	1096000
stonehenge3380.jpeg:	1485695863000	1485696966000	1103000
stonehenge3279.jpeg:	1485695861000	1485696005000	144000
stonehenge3334.jpeg:	1485695861000	1485696460000	599000
stonehenge3391.jpeg:	1485695863000	1485697112000	1249000
stonehenge3276.jpeg:	1485695859000	1485695995000	136000
stonehenge3331.jpeg:	1485695861000	1485696451000	590000
stonehenge3348.jpeg:	1485695863000	1485696575000	712000
stonehenge3403.jpeg:	1485695863000	1485697151000	1288000
stonehenge3329.jpeg:	1485695861000	1485696401000	540000
stonehenge3345.jpeg:	1485695863000	1485696496000	633000
stonehenge3400.jpeg:	1485695863000	1485697142000	1279000
stonehenge3361.jpeg:	1485695863000	1485696750000	887000
stonehenge3274.jpeg:	1485695859000	1485695989000	130000
stonehenge3418.jpeg:	1485695858000	1485697337000	1479000
stonehenge3343.jpeg:	1485695863000	1485696488000	625000
stonehenge3396.jpeg:	1485695863000	1485697128000	1265000
stonehenge3365.jpeg:	1485695863000	1485696766000	903000
stonehenge3320.jpeg:	1485695861000	1485696370000	509000
stonehenge3412.jpeg:	1485695863000	1485697318000	1455000
stonehenge3304.jpeg:	1485695861000	1485696206000	345000
stonehenge3349.jpeg:	1485695863000	1485696577000	714000
stonehenge3358.jpeg:	1485695863000	1485696604000	741000
stonehenge3352.jpeg:	1485695863000	1485696586000	723000
stonehenge3397.jpeg:	1485695863000	1485697131000	1268000
stonehenge3327.jpeg:	1485695861000	1485696394000	533000
stonehenge3296.jpeg:	1485695861000	1485696106000	245000
stonehenge3321.jpeg:	1485695861000	1485696374000	513000
stonehenge3305.jpeg:	1485695861000	1485696208000	347000
stonehenge3405.jpeg:	1485695863000	1485697161000	1298000
stonehenge3290.jpeg:	1485695861000	1485696089000	228000
stonehenge3374.jpeg:	1485695863000	1485696793000	930000
stonehenge3390.jpeg:	1485695863000	1485696999000	1136000
stonehenge3311.jpeg:	1485695861000	1485696227000	366000
stonehenge3314.jpeg:	1485695861000	1485696235000	374000
stonehenge3339.jpeg:	1485695861000	1485696476000	615000
stonehenge3330.jpeg:	1485695861000	1485696405000	544000
stonehenge3333.jpeg:	1485695861000	1485696457000	596000
stonehenge3381.jpeg:	1485695863000	1485696969000	1106000
stonehenge3384.jpeg:	1485695863000	1485696979000	1116000
stonehenge3317.jpeg:	1485695861000	1485696357000	496000
stonehenge3336.jpeg:	1485695861000	1485696465000	604000
stonehenge3289.jpeg:	1485695861000	1485696085000	224000
stonehenge3286.jpeg:	1485695861000	1485696074000	213000
stonehenge3280.jpeg:	1485695861000	1485696008000	147000
stonehenge3283.jpeg:	1485695861000	1485696018000	157000
stonehenge3387.jpeg:	1485695863000	1485696990000	1127000
stonehenge3271.jpeg:	1485695859000	1485695979000	120000
stonehenge3307.jpeg:	1485695861000	1485696214000	353000
stonehenge3385.jpeg:	1485695863000	1485696983000	1120000
stonehenge3407.jpeg:	1485695863000	1485697298000	1435000
stonehenge3371.jpeg:	1485695863000	1485696784000	921000
stonehenge3338.jpeg:	1485695861000	1485696473000	612000
stonehenge3368.jpeg:	1485695863000	1485696774000	911000
stonehenge3299.jpeg:	1485695861000	1485696114000	253000
stonehenge3354.jpeg:	1485695863000	1485696592000	729000
stonehenge3399.jpeg:	1485695863000	1485697138000	1275000
stonehenge3310.jpeg:	1485695861000	1485696224000	363000
stonehenge3355.jpeg:	1485695863000	1485696595000	732000
stonehenge3410.jpeg:	1485695863000	1485697309000	1446000
stonehenge3408.jpeg:	1485695863000	1485697302000	1439000
stonehenge3324.jpeg:	1485695861000	1485696385000	524000
stonehenge3285.jpeg:	1485695861000	1485696025000	164000
stonehenge3340.jpeg:	1485695863000	1485696478000	615000
stonehenge3369.jpeg:	1485695863000	1485696777000	914000
stonehenge3308.jpeg:	1485695861000	1485696217000	356000
stonehenge3367.jpeg:	1485695863000	1485696771000	908000
stonehenge3284.jpeg:	1485695861000	1485696022000	161000
stonehenge3386.jpeg:	1485695863000	1485696987000	1124000
stonehenge3273.jpeg:	1485695859000	1485695986000	127000
stonehenge3337.jpeg:	1485695861000	1485696470000	609000
stonehenge3409.jpeg:	1485695863000	1485697305000	1442000
stonehenge3323.jpeg:	1485695861000	1485696380000	519000
stonehenge3326.jpeg:	1485695861000	1485696391000	530000
stonehenge3383.jpeg:	1485695863000	1485696975000	1112000
stonehenge3406.jpeg:	1485695863000	1485697295000	1432000
stonehenge3287.jpeg:	1485695861000	1485696077000	216000
stonehenge3342.jpeg:	1485695863000	1485696485000	622000
stonehenge3372.jpeg:	1485695863000	1485696787000	924000
stonehenge3356.jpeg:	1485695863000	1485696598000	735000
stonehenge3411.jpeg:	1485695863000	1485697312000	1449000
stonehenge3298.jpeg:	1485695861000	1485696111000	250000
stonehenge3353.jpeg:	1485695863000	1485696589000	726000
stonehenge3388.jpeg:	1485695863000	1485696993000	1130000
stonehenge3335.jpeg:	1485695861000	1485696463000	602000
stonehenge3318.jpeg:	1485695861000	1485696363000	502000
stonehenge3288.jpeg:	1485695861000	1485696082000	221000
stonehenge3312.jpeg:	1485695861000	1485696230000	369000
stonehenge3291.jpeg:	1485695861000	1485696091000	230000
stonehenge3360.jpeg:	1485695863000	1485696611000	748000
stonehenge3420.jpeg:	1485695859000	1485697344000	1485000
stonehenge3357.jpeg:	1485695863000	1485696600000	737000
stonehenge3404.jpeg:	1485695863000	1485697154000	1291000
stonehenge3413.jpeg:	1485695863000	1485697320000	1457000
stonehenge3319.jpeg:	1485695861000	1485696365000	504000
stonehenge3313.jpeg:	1485695861000	1485696232000	371000
stonehenge3297.jpeg:	1485695861000	1485696108000	247000
stonehenge3419.jpeg:	1485695859000	1485697340000	1481000
stonehenge3351.jpeg:	1485695863000	1485696583000	720000
stonehenge3366.jpeg:	1485695863000	1485696768000	905000
stonehenge3282.jpeg:	1485695861000	1485696015000	154000
stonehenge3382.jpeg:	1485695863000	1485696972000	1109000
stonehenge3325.jpeg:	1485695861000	1485696388000	527000
stonehenge3328.jpeg:	1485695861000	1485696397000	536000
stonehenge3395.jpeg:	1485695863000	1485697125000	1262000
stonehenge3322.jpeg:	1485695861000	1485696377000	516000
stonehenge3392.jpeg:	1485695863000	1485697115000	1252000
stonehenge3275.jpeg:	1485695859000	1485695992000	133000
stonehenge3278.jpeg:	1485695859000	1485696000000	141000
stonehenge3309.jpeg:	1485695861000	1485696220000	359000
stonehenge3344.jpeg:	1485695863000	1485696491000	628000
stonehenge3370.jpeg:	1485695863000	1485696781000	918000
stonehenge3341.jpeg:	1485695863000	1485696483000	620000
stonehenge3373.jpeg:	1485695863000	1485696790000	927000
stonehenge3376.jpeg:	1485695863000	1485696953000	1090000
stonehenge3379.jpeg:	1485695863000	1485696963000	1100000
stonehenge3272.jpeg:	1485695859000	1485695982000	123000
stonehenge3306.jpeg:	1485695861000	1485696211000	350000
stonehenge3303.jpeg:	1485695861000	1485696203000	342000
stonehenge3300.jpeg:	1485695861000	1485696118000	257000
stonehenge3398.jpeg:	1485695863000	1485697135000	1272000

Mittelwert:	734
Longest:	1485

