Name	UploadTime	FinishTime	Diff
stonehenge3021.jpeg:	1485683064000	1485684500000	1436000
stonehenge3027.jpeg:	1485683064000	1485684521000	1457000
stonehenge3010.jpeg:	1485683064000	1485683563000	499000
stonehenge3004.jpeg:	1485683064000	1485683543000	479000
stonehenge3007.jpeg:	1485683064000	1485683553000	489000
stonehenge3001.jpeg:	1485683063000	1485683534000	471000
stonehenge3012.jpeg:	1485683064000	1485683569000	505000
stonehenge3008.jpeg:	1485683064000	1485683556000	492000
stonehenge3005.jpeg:	1485683064000	1485683547000	483000
stonehenge3019.jpeg:	1485683064000	1485684493000	1429000
stonehenge3002.jpeg:	1485683063000	1485683537000	474000
stonehenge3013.jpeg:	1485683064000	1485683572000	508000
stonehenge3016.jpeg:	1485683064000	1485684482000	1418000
stonehenge3024.jpeg:	1485683064000	1485684511000	1447000
stonehenge3017.jpeg:	1485683064000	1485684486000	1422000
stonehenge3003.jpeg:	1485683064000	1485683540000	476000
stonehenge3006.jpeg:	1485683064000	1485683550000	486000
stonehenge3011.jpeg:	1485683064000	1485683567000	503000
stonehenge3014.jpeg:	1485683064000	1485683574000	510000
stonehenge3022.jpeg:	1485683064000	1485684504000	1440000
stonehenge3025.jpeg:	1485683064000	1485684514000	1450000
stonehenge3028.jpeg:	1485683064000	1485684524000	1460000
stonehenge3009.jpeg:	1485683064000	1485683558000	494000
stonehenge3020.jpeg:	1485683064000	1485684496000	1432000
stonehenge3029.jpeg:	1485683064000	1485684528000	1464000
stonehenge3030.jpeg:	1485683064000	1485684531000	1467000
stonehenge3026.jpeg:	1485683064000	1485684518000	1454000
stonehenge3015.jpeg:	1485683064000	1485683578000	514000
stonehenge3018.jpeg:	1485683064000	1485684490000	1426000
stonehenge3023.jpeg:	1485683064000	1485684508000	1444000

Mittelwert:	967
Longest:	1467

