Name	UploadTime	FinishTime	Diff
stonehenge3177.jpeg:	1485646041000	1485647427000	1386000
stonehenge3138.jpeg:	1485646042000	1485646282000	240000
stonehenge3163.jpeg:	1485646040000	1485647250000	1210000
stonehenge3171.jpeg:	1485646041000	1485647403000	1362000
stonehenge3146.jpeg:	1485646042000	1485646307000	265000
stonehenge3154.jpeg:	1485646042000	1485647219000	1177000
stonehenge3141.jpeg:	1485646042000	1485646291000	249000
stonehenge3194.jpeg:	1485646042000	1485647562000	1520000
stonehenge3162.jpeg:	1485646040000	1485647247000	1207000
stonehenge3155.jpeg:	1485646042000	1485647223000	1181000
stonehenge3139.jpeg:	1485646042000	1485646285000	243000
stonehenge3147.jpeg:	1485646042000	1485646310000	268000
stonehenge3140.jpeg:	1485646042000	1485646288000	246000
stonehenge3169.jpeg:	1485646041000	1485647395000	1354000
stonehenge3185.jpeg:	1485646042000	1485647535000	1493000
stonehenge3193.jpeg:	1485646042000	1485647558000	1516000
stonehenge3156.jpeg:	1485646042000	1485647226000	1184000
stonehenge3150.jpeg:	1485646042000	1485646319000	277000
stonehenge3142.jpeg:	1485646042000	1485646294000	252000
stonehenge3167.jpeg:	1485646041000	1485647390000	1349000
stonehenge3159.jpeg:	1485646042000	1485647234000	1192000
stonehenge3178.jpeg:	1485646041000	1485647431000	1390000
stonehenge3186.jpeg:	1485646042000	1485647538000	1496000
stonehenge3183.jpeg:	1485646041000	1485647529000	1488000
stonehenge3172.jpeg:	1485646041000	1485647407000	1366000
stonehenge3175.jpeg:	1485646041000	1485647421000	1380000
stonehenge3180.jpeg:	1485646041000	1485647437000	1396000
stonehenge3161.jpeg:	1485646040000	1485647239000	1199000
stonehenge3164.jpeg:	1485646041000	1485647253000	1212000
stonehenge3148.jpeg:	1485646042000	1485646314000	272000
stonehenge3137.jpeg:	1485646042000	1485646279000	237000
stonehenge3145.jpeg:	1485646042000	1485646304000	262000
stonehenge3153.jpeg:	1485646042000	1485647217000	1175000
stonehenge3174.jpeg:	1485646041000	1485647415000	1374000
stonehenge3160.jpeg:	1485646040000	1485647237000	1197000
stonehenge3188.jpeg:	1485646042000	1485647544000	1502000
stonehenge3143.jpeg:	1485646042000	1485646297000	255000
stonehenge3191.jpeg:	1485646042000	1485647553000	1511000
stonehenge3152.jpeg:	1485646042000	1485647212000	1170000
stonehenge3157.jpeg:	1485646042000	1485647229000	1187000
stonehenge3149.jpeg:	1485646042000	1485646316000	274000
stonehenge3144.jpeg:	1485646042000	1485646301000	259000
stonehenge3189.jpeg:	1485646042000	1485647547000	1505000
stonehenge3151.jpeg:	1485646042000	1485647209000	1167000
stonehenge3182.jpeg:	1485646041000	1485647526000	1485000
stonehenge3158.jpeg:	1485646042000	1485647231000	1189000
stonehenge3166.jpeg:	1485646041000	1485647385000	1344000
stonehenge3190.jpeg:	1485646042000	1485647550000	1508000
stonehenge3195.jpeg:	1485646042000	1485647565000	1523000
stonehenge3184.jpeg:	1485646042000	1485647533000	1491000
stonehenge3192.jpeg:	1485646042000	1485647556000	1514000
stonehenge3170.jpeg:	1485646041000	1485647399000	1358000
stonehenge3173.jpeg:	1485646041000	1485647411000	1370000
stonehenge3136.jpeg:	1485646042000	1485646276000	234000
stonehenge3181.jpeg:	1485646041000	1485647523000	1482000
stonehenge3165.jpeg:	1485646041000	1485647256000	1215000
stonehenge3168.jpeg:	1485646041000	1485647392000	1351000
stonehenge3179.jpeg:	1485646041000	1485647434000	1393000
stonehenge3176.jpeg:	1485646041000	1485647424000	1383000
stonehenge3187.jpeg:	1485646042000	1485647541000	1499000

Mittelwert:	1079
Longest:	1523

