Name	UploadTime	FinishTime	Diff
stonehenge5043.jpeg:	1486221370000	1486221488000	118000
stonehenge5032.jpeg:	1486221370000	1486221461000	91000
stonehenge5040.jpeg:	1486221370000	1486221473000	103000
stonehenge5021.jpeg:	1486221370000	1486221418000	48000
stonehenge5029.jpeg:	1486221370000	1486221445000	75000
stonehenge5018.jpeg:	1486221370000	1486221412000	42000
stonehenge5026.jpeg:	1486221370000	1486221432000	62000
stonehenge5016.jpeg:	1486221370000	1486221404000	34000
stonehenge5019.jpeg:	1486221370000	1486221414000	44000
stonehenge5031.jpeg:	1486221370000	1486221455000	85000
stonehenge5023.jpeg:	1486221370000	1486221425000	55000
stonehenge5020.jpeg:	1486221370000	1486221416000	46000
stonehenge5024.jpeg:	1486221370000	1486221427000	57000
stonehenge5035.jpeg:	1486221369000	1486221373000	4000
stonehenge5027.jpeg:	1486221370000	1486221434000	64000
stonehenge5038.jpeg:	1486221369000	1486221384000	15000
stonehenge5025.jpeg:	1486221370000	1486221430000	60000
stonehenge5036.jpeg:	1486221369000	1486221376000	7000
stonehenge5028.jpeg:	1486221370000	1486221440000	70000
stonehenge5042.jpeg:	1486221370000	1486221483000	113000
stonehenge5045.jpeg:	1486221370000	1486221496000	126000
stonehenge5039.jpeg:	1486221369000	1486221387000	18000
stonehenge5034.jpeg:	1486221370000	1486221469000	99000
stonehenge5037.jpeg:	1486221369000	1486221381000	12000
stonehenge5041.jpeg:	1486221370000	1486221477000	107000
stonehenge5044.jpeg:	1486221370000	1486221492000	122000
stonehenge5017.jpeg:	1486221370000	1486221409000	39000
stonehenge5033.jpeg:	1486221370000	1486221465000	95000
stonehenge5022.jpeg:	1486221370000	1486221422000	52000
stonehenge5030.jpeg:	1486221370000	1486221449000	79000

Mittelwert:	64
Longest:	126

