Name	UploadTime	FinishTime	Diff
stonehenge5215.jpeg:	1486223418000	1486223723000	305000
stonehenge5207.jpeg:	1486223416000	1486223427000	11000
stonehenge5193.jpeg:	1486223418000	1486223646000	228000
stonehenge5177.jpeg:	1486223418000	1486223575000	157000
stonehenge5185.jpeg:	1486223418000	1486223612000	194000
stonehenge5168.jpeg:	1486223418000	1486223525000	107000
stonehenge5223.jpeg:	1486223418000	1486223769000	351000
stonehenge5171.jpeg:	1486223418000	1486223542000	124000
stonehenge5163.jpeg:	1486223418000	1486223503000	85000
stonehenge5170.jpeg:	1486223418000	1486223537000	119000
stonehenge5176.jpeg:	1486223418000	1486223571000	153000
stonehenge5216.jpeg:	1486223418000	1486223731000	313000
stonehenge5169.jpeg:	1486223418000	1486223532000	114000
stonehenge5224.jpeg:	1486223418000	1486223775000	357000
stonehenge5154.jpeg:	1486223418000	1486223459000	41000
stonehenge5162.jpeg:	1486223418000	1486223497000	79000
stonehenge5199.jpeg:	1486223418000	1486223672000	254000
stonehenge5201.jpeg:	1486223418000	1486223682000	264000
stonehenge5161.jpeg:	1486223418000	1486223492000	74000
stonehenge5164.jpeg:	1486223418000	1486223507000	89000
stonehenge5178.jpeg:	1486223418000	1486223579000	161000
stonehenge5189.jpeg:	1486223418000	1486223629000	211000
stonehenge5153.jpeg:	1486223418000	1486223455000	37000
stonehenge5194.jpeg:	1486223418000	1486223651000	233000
stonehenge5206.jpeg:	1486223416000	1486223423000	7000
stonehenge5209.jpeg:	1486223418000	1486223694000	276000
stonehenge5180.jpeg:	1486223418000	1486223589000	171000
stonehenge5200.jpeg:	1486223418000	1486223676000	258000
stonehenge5197.jpeg:	1486223418000	1486223664000	246000
stonehenge5203.jpeg:	1486223418000	1486223689000	271000
stonehenge5156.jpeg:	1486223418000	1486223472000	54000
stonehenge5159.jpeg:	1486223418000	1486223484000	66000
stonehenge5211.jpeg:	1486223418000	1486223704000	286000
stonehenge5214.jpeg:	1486223418000	1486223719000	301000
stonehenge5172.jpeg:	1486223418000	1486223547000	129000
stonehenge5217.jpeg:	1486223418000	1486223736000	318000
stonehenge5186.jpeg:	1486223418000	1486223617000	199000
stonehenge5175.jpeg:	1486223418000	1486223565000	147000
stonehenge5225.jpeg:	1486223418000	1486223781000	363000
stonehenge5167.jpeg:	1486223418000	1486223520000	102000
stonehenge5222.jpeg:	1486223418000	1486223761000	343000
stonehenge5183.jpeg:	1486223418000	1486223603000	185000
stonehenge5191.jpeg:	1486223418000	1486223637000	219000
stonehenge5218.jpeg:	1486223418000	1486223741000	323000
stonehenge5188.jpeg:	1486223418000	1486223625000	207000
stonehenge5182.jpeg:	1486223418000	1486223600000	182000
stonehenge5204.jpeg:	1486223416000	1486223419000	3000
stonehenge5157.jpeg:	1486223418000	1486223476000	58000
stonehenge5212.jpeg:	1486223418000	1486223712000	294000
stonehenge5160.jpeg:	1486223418000	1486223488000	70000
stonehenge5174.jpeg:	1486223418000	1486223557000	139000
stonehenge5190.jpeg:	1486223418000	1486223633000	215000
stonehenge5166.jpeg:	1486223418000	1486223516000	98000
stonehenge5221.jpeg:	1486223418000	1486223756000	338000
stonehenge5179.jpeg:	1486223418000	1486223585000	167000
stonehenge5173.jpeg:	1486223418000	1486223552000	134000
stonehenge5165.jpeg:	1486223418000	1486223511000	93000
stonehenge5181.jpeg:	1486223418000	1486223595000	177000
stonehenge5220.jpeg:	1486223418000	1486223752000	334000
stonehenge5151.jpeg:	1486223418000	1486223447000	29000
stonehenge5219.jpeg:	1486223418000	1486223747000	329000
stonehenge5196.jpeg:	1486223418000	1486223660000	242000
stonehenge5208.jpeg:	1486223416000	1486223433000	17000
stonehenge5198.jpeg:	1486223418000	1486223668000	250000
stonehenge5202.jpeg:	1486223418000	1486223685000	267000
stonehenge5205.jpeg:	1486223416000	1486223421000	5000
stonehenge5184.jpeg:	1486223418000	1486223608000	190000
stonehenge5192.jpeg:	1486223418000	1486223642000	224000
stonehenge5158.jpeg:	1486223418000	1486223480000	62000
stonehenge5213.jpeg:	1486223418000	1486223715000	297000
stonehenge5195.jpeg:	1486223418000	1486223655000	237000
stonehenge5187.jpeg:	1486223418000	1486223621000	203000
stonehenge5152.jpeg:	1486223418000	1486223451000	33000
stonehenge5155.jpeg:	1486223418000	1486223466000	48000
stonehenge5210.jpeg:	1486223418000	1486223700000	282000

Mittelwert:	180
Longest:	363

