Name	UploadTime	FinishTime	Diff
stonehenge2630.jpeg:	1485619294000	1485619304000	10000
stonehenge2731.jpeg:	1485619472000	1485619546000	74000
stonehenge2684.jpeg:	1485619390000	1485619437000	47000
stonehenge2681.jpeg:	1485619384000	1485619430000	46000
stonehenge2668.jpeg:	1485619360000	1485619400000	40000
stonehenge2737.jpeg:	1485619484000	1485619557000	73000
stonehenge2734.jpeg:	1485619478000	1485619551000	73000
stonehenge2750.jpeg:	1485619229000	1485619236000	7000
stonehenge2687.jpeg:	1485619395000	1485619445000	50000
stonehenge2657.jpeg:	1485619342000	1485619374000	32000
stonehenge2712.jpeg:	1485619437000	1485619505000	68000
stonehenge2643.jpeg:	1485619318000	1485619335000	17000
stonehenge2688.jpeg:	1485619396000	1485619447000	51000
stonehenge2743.jpeg:	1485619495000	1485619573000	78000
stonehenge2612.jpeg:	1485619252000	1485619265000	13000
stonehenge2691.jpeg:	1485619401000	1485619455000	54000
stonehenge2727.jpeg:	1485619463000	1485619537000	74000
stonehenge2609.jpeg:	1485619247000	1485619255000	8000
stonehenge2613.jpeg:	1485619254000	1485619267000	13000
stonehenge2709.jpeg:	1485619432000	1485619495000	63000
stonehenge2627.jpeg:	1485619288000	1485619297000	9000
stonehenge2660.jpeg:	1485619347000	1485619382000	35000
stonehenge2644.jpeg:	1485619319000	1485619337000	18000
stonehenge2674.jpeg:	1485619372000	1485619413000	41000
stonehenge2690.jpeg:	1485619400000	1485619453000	53000
stonehenge2658.jpeg:	1485619344000	1485619377000	33000
stonehenge2713.jpeg:	1485619438000	1485619507000	69000
stonehenge2661.jpeg:	1485619348000	1485619384000	36000
stonehenge2739.jpeg:	1485619489000	1485619562000	73000
stonehenge2672.jpeg:	1485619369000	1485619409000	40000
stonehenge2708.jpeg:	1485619430000	1485619493000	63000
stonehenge2728.jpeg:	1485619465000	1485619539000	74000
stonehenge2689.jpeg:	1485619398000	1485619449000	51000
stonehenge2744.jpeg:	1485619497000	1485619575000	78000
stonehenge2656.jpeg:	1485619341000	1485619370000	29000
stonehenge2711.jpeg:	1485619435000	1485619500000	65000
stonehenge2659.jpeg:	1485619345000	1485619379000	34000
stonehenge2714.jpeg:	1485619440000	1485619509000	69000
stonehenge2686.jpeg:	1485619393000	1485619443000	50000
stonehenge2741.jpeg:	1485619492000	1485619567000	75000
stonehenge2675.jpeg:	1485619374000	1485619415000	41000
stonehenge2725.jpeg:	1485619460000	1485619533000	73000
stonehenge2730.jpeg:	1485619470000	1485619543000	73000
stonehenge2631.jpeg:	1485619295000	1485619306000	11000
stonehenge2645.jpeg:	1485619320000	1485619340000	20000
stonehenge2700.jpeg:	1485619415000	1485619477000	62000
stonehenge2626.jpeg:	1485619286000	1485619295000	9000
stonehenge2629.jpeg:	1485619292000	1485619302000	10000
stonehenge2642.jpeg:	1485619316000	1485619334000	18000
stonehenge2615.jpeg:	1485619257000	1485619271000	14000
stonehenge2632.jpeg:	1485619298000	1485619308000	10000
stonehenge2685.jpeg:	1485619392000	1485619439000	47000
stonehenge2707.jpeg:	1485619428000	1485619491000	63000
stonehenge2701.jpeg:	1485619416000	1485619479000	63000
stonehenge2638.jpeg:	1485619309000	1485619324000	15000
stonehenge2738.jpeg:	1485619486000	1485619559000	73000
stonehenge2610.jpeg:	1485619248000	1485619257000	9000
stonehenge2710.jpeg:	1485619434000	1485619498000	64000
stonehenge2616.jpeg:	1485619260000	1485619274000	14000
stonehenge2716.jpeg:	1485619444000	1485619513000	69000
stonehenge2669.jpeg:	1485619362000	1485619402000	40000
stonehenge2647.jpeg:	1485619325000	1485619345000	20000
stonehenge2732.jpeg:	1485619474000	1485619547000	73000
stonehenge2663.jpeg:	1485619351000	1485619389000	38000
stonehenge2622.jpeg:	1485619277000	1485619285000	8000
stonehenge2625.jpeg:	1485619284000	1485619293000	9000
stonehenge2628.jpeg:	1485619290000	1485619300000	10000
stonehenge2641.jpeg:	1485619314000	1485619331000	17000
stonehenge2748.jpeg:	1485619226000	1485619231000	5000
stonehenge2670.jpeg:	1485619364000	1485619404000	40000
stonehenge2673.jpeg:	1485619371000	1485619411000	40000
stonehenge2606.jpeg:	1485619241000	1485619248000	7000
stonehenge2676.jpeg:	1485619375000	1485619417000	42000
stonehenge2745.jpeg:	1485619498000	1485619577000	79000
stonehenge2603.jpeg:	1485619234000	1485619241000	7000
stonehenge2698.jpeg:	1485619411000	1485619471000	60000
stonehenge2723.jpeg:	1485619457000	1485619528000	71000
stonehenge2692.jpeg:	1485619403000	1485619457000	54000
stonehenge2679.jpeg:	1485619380000	1485619424000	44000
stonehenge2729.jpeg:	1485619468000	1485619541000	73000
stonehenge2726.jpeg:	1485619462000	1485619535000	73000
stonehenge2695.jpeg:	1485619407000	1485619463000	56000
stonehenge2742.jpeg:	1485619493000	1485619569000	76000

Mittelwert:	40
Longest:	79

