Name	UploadTime	FinishTime	Diff
stonehenge682.jpeg:	1485609964000	1485611082000	1118000
stonehenge588.jpeg:	1485609758000	1485610059000	301000
stonehenge651.jpeg:	1485609899000	1485610716000	817000
stonehenge618.jpeg:	1485609825000	1485610377000	552000
stonehenge565.jpeg:	1485609706000	1485609835000	129000
stonehenge673.jpeg:	1485609945000	1485610946000	1001000
stonehenge560.jpeg:	1485609695000	1485609821000	126000
stonehenge660.jpeg:	1485609918000	1485610905000	987000
stonehenge612.jpeg:	1485609810000	1485610217000	407000
stonehenge666.jpeg:	1485609931000	1485610926000	995000
stonehenge566.jpeg:	1485609708000	1485609839000	131000
stonehenge613.jpeg:	1485610022000	1485610220000	198000
stonehenge635.jpeg:	1485609863000	1485610574000	711000
stonehenge688.jpeg:	1485609978000	1485611099000	1121000
stonehenge619.jpeg:	1485609827000	1485610382000	555000
stonehenge578.jpeg:	1485609734000	1485609963000	229000
stonehenge622.jpeg:	1485609834000	1485610391000	557000
stonehenge647.jpeg:	1485609888000	1485610705000	817000
stonehenge575.jpeg:	1485609729000	1485609952000	223000
stonehenge641.jpeg:	1485609876000	1485610593000	717000
stonehenge692.jpeg:	1485609984000	1485611237000	1253000
stonehenge625.jpeg:	1485609842000	1485610403000	561000
stonehenge597.jpeg:	1485609777000	1485610087000	310000
stonehenge644.jpeg:	1485609882000	1485610601000	719000
stonehenge628.jpeg:	1485609849000	1485610411000	562000
stonehenge591.jpeg:	1485609765000	1485610067000	302000
stonehenge606.jpeg:	1485609797000	1485610198000	401000
stonehenge603.jpeg:	1485609791000	1485610190000	399000
stonehenge594.jpeg:	1485609771000	1485610075000	304000
stonehenge609.jpeg:	1485609804000	1485610207000	403000
stonehenge695.jpeg:	1485609662000	1485609705000	43000
stonehenge559.jpeg:	1485609693000	1485609818000	125000
stonehenge679.jpeg:	1485609958000	1485611073000	1115000
stonehenge556.jpeg:	1485609685000	1485609809000	124000
stonehenge553.jpeg:	1485609679000	1485609696000	17000
stonehenge572.jpeg:	1485609722000	1485609941000	219000
stonehenge698.jpeg:	1485609668000	1485609715000	47000
stonehenge600.jpeg:	1485609784000	1485610180000	396000

Mittelwert:	560.0
Longest:	1256

